Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Weather_conditions,Road_traffic_density,Vehicle_condition,Type_of_order,Type_of_vehicle,multiple_deliveries,Festival,City,Time_taken (min)
34.0,4.7,15.576683,73.75575,15.636683,73.81575,1,1,2,0,2,1.0,0,2,29
30.0,4.9,26.913987,75.752891,26.923987,75.762891,4,2,0,0,2,0.0,0,0,22
21.0,4.7,17.410371,78.437225,17.490371,78.517225,2,2,0,1,2,1.0,0,0,20
35.0,4.4,11.02091,76.940432,11.15091,77.070432,1,1,2,3,3,1.0,0,0,39
35.0,5.0,18.539299,73.897902,18.549299,73.907902,5,2,2,1,3,0.0,0,2,23
24.0,4.9,12.906229,77.596791,12.936229,77.626791,5,3,0,1,2,1.0,0,0,26
38.0,4.8,12.975996,80.221898,13.065996,80.311898,2,2,0,1,2,1.0,0,2,20
31.0,4.8,12.325461,76.632278,12.355461,76.662278,4,1,2,2,2,0.0,0,0,23
24.0,4.9,26.956431,75.776649,27.006431,75.826649,3,1,0,0,2,0.0,0,0,26
37.0,5.0,18.927584,72.832585,19.057584,72.962585,3,2,0,2,2,1.0,0,0,28
38.0,4.4,21.160522,72.771477,21.270522,72.881477,5,1,1,1,2,0.0,0,0,43
30.0,4.3,22.761593,75.886362,22.771593,75.896362,2,2,0,3,2,1.0,0,0,34
37.0,4.9,12.978453,77.643685,13.028453,77.693685,1,2,1,0,2,1.0,0,0,16
31.0,4.9,26.914142,75.805704,26.984142,75.875704,3,2,2,1,3,1.0,0,2,16
39.0,4.2,12.337978,76.616792,12.367978,76.646792,5,2,0,2,2,1.0,0,0,26
20.0,4.6,26.474986,80.342796,26.544986,80.412796,1,3,2,3,2,2.0,0,0,35
35.0,5.0,21.15276,72.778059,21.19276,72.818059,4,0,2,2,3,1.0,0,2,22
20.0,4.5,26.471529,80.313458,26.481529,80.323458,1,2,0,0,2,1.0,0,0,24
39.0,4.9,12.975996,80.221898,12.995996,80.241898,4,2,0,2,2,0.0,0,2,22
38.0,5.0,30.892978,75.821847,30.982978,75.911847,2,2,0,2,2,1.0,0,0,26
31.0,4.8,17.431668,78.408321,17.471668,78.448321,2,3,0,1,2,1.0,0,0,27
22.0,5.0,12.304569,76.643622,12.364569,76.703622,1,1,0,2,2,1.0,0,2,24
38.0,5.0,19.875016,75.322405,19.915016,75.362405,4,3,2,1,3,1.0,0,0,19
38.0,4.9,21.185047,72.80859,21.275047,72.89859,3,2,2,1,2,0.0,0,0,18
38.0,4.7,9.966783,76.242981,10.026783,76.302981,0,3,0,2,2,1.0,0,0,26
26.0,4.5,11.003669,76.976494,11.043669,77.016494,4,0,0,3,2,0.0,0,0,41
35.0,4.8,13.049645,80.242268,13.099645,80.292268,4,1,1,3,3,0.0,0,0,17
24.0,4.8,26.902328,75.794257,26.942328,75.834257,1,3,1,1,3,1.0,0,0,17
28.0,4.7,23.235123,77.398886,23.255123,77.418886,3,2,2,0,2,0.0,0,0,16
37.0,4.6,17.451976,78.385883,17.531976,78.465883,3,1,2,2,3,1.0,0,0,30
35.0,4.9,22.311603,73.165012,22.381603,73.235012,3,2,1,2,3,1.0,0,2,17
24.0,4.9,0.0,0.0,0.13,0.13,4,3,2,0,1,0.0,0,0,17
27.0,5.0,21.186438,72.794115,21.246438,72.854115,3,3,2,2,2,0.0,0,0,29
22.0,4.7,12.970324,77.645748,13.040324,77.715748,5,1,0,1,2,1.0,0,2,36
30.0,4.8,23.374989,85.335486,23.384989,85.345486,0,0,0,2,2,0.0,0,0,30
24.0,4.8,18.543626,73.905101,18.553626,73.915101,2,2,2,2,2,0.0,0,2,10
33.0,4.4,0.0,0.0,0.03,0.03,5,1,0,2,2,2.0,0,2,40
35.0,5.0,22.308096,73.167753,22.418096,73.277753,1,1,1,1,3,2.0,0,0,37
34.0,4.6,11.02091,76.940432,11.08091,77.000432,0,2,2,2,2,1.0,0,2,18
34.0,4.6,26.471529,80.313458,26.601529,80.443458,1,1,0,2,2,0.0,0,0,54
30.0,4.7,12.970221,77.645396,12.980221,77.655396,1,2,0,3,2,1.0,0,0,15
36.0,4.8,18.51421,73.838429,18.64421,73.968429,3,3,1,0,2,1.0,0,0,24
38.0,4.6,17.424114,78.347554,17.474114,78.397554,5,3,1,2,2,1.0,0,2,28
36.0,4.6,30.88722,75.804893,30.96722,75.884893,1,1,0,0,2,2.0,0,0,41
36.0,4.4,30.335259,78.053162,30.465259,78.183162,3,3,0,1,2,1.0,0,0,34
26.0,4.9,0.0,0.0,0.09,0.09,0,3,2,1,3,1.0,0,0,34
23.0,4.8,12.975996,80.221898,13.015996,80.261898,3,0,2,2,3,0.0,0,2,12
23.0,4.5,26.846156,75.8023,26.916156,75.8723,4,3,2,0,3,1.0,0,0,19
30.0,4.8,13.026279,80.174568,13.106279,80.254568,2,1,1,0,2,1.0,0,0,26
31.0,4.6,12.970324,77.645748,13.040324,77.715748,5,2,1,3,2,1.0,0,0,25
29.0,4.0,22.753839,75.897429,22.823839,75.967429,1,3,1,1,2,1.0,0,2,32
32.0,4.9,23.353783,85.326967,23.373783,85.346967,1,2,0,2,2,1.0,0,2,28
29.0,4.8,13.044694,80.26147,13.054694,80.27147,2,2,2,3,3,0.0,0,0,11
22.0,4.8,10.003064,76.307589,10.063064,76.367589,4,1,2,0,1,1.0,0,0,18
37.0,4.7,12.933298,77.614293,12.983298,77.664293,4,3,1,0,2,0.0,0,0,16
25.0,4.9,17.411028,78.329645,17.481028,78.399645,3,2,0,3,2,0.0,0,0,24
35.0,4.7,17.429585,78.392621,17.509585,78.472621,3,2,0,1,2,1.0,0,2,28
32.0,4.7,26.902908,75.792934,27.032908,75.922934,2,3,1,1,2,1.0,0,2,28
29.0,4.3,23.355164,85.324097,23.385164,85.354097,4,1,0,2,2,1.0,0,0,52
32.0,4.6,19.091458,72.827808,19.131458,72.867808,0,3,1,2,2,0.0,0,0,19
27.0,4.5,26.846156,75.8023,26.956156,75.9123,4,2,0,3,2,1.0,0,2,29
32.0,4.8,11.003681,76.975525,11.073681,77.045525,1,1,0,2,2,3.0,0,0,53
22.0,4.8,9.959778,76.296106,9.989778,76.326106,1,2,0,0,2,1.0,0,0,21
27.0,4.6,11.016298,76.972076,11.046298,77.002076,0,3,0,1,2,1.0,0,0,21
30.0,4.7,11.021278,76.995017,11.151278,77.125017,1,2,3,1,1,0.0,0,0,18
20.0,4.8,22.547186,88.35068,22.587186,88.39068,4,3,1,3,3,0.0,0,2,16
29.0,4.7,22.725835,75.887648,22.805835,75.967648,3,1,2,0,1,1.0,0,2,17
34.0,4.8,19.12663,72.829976,19.18663,72.889976,1,1,0,0,2,1.0,0,0,26
39.0,4.5,12.326356,76.619103,12.386356,76.679103,5,3,2,3,3,1.0,0,0,25
25.0,4.6,0.0,0.0,0.09,0.09,3,3,0,1,2,1.0,0,0,22
34.0,4.7,12.934365,77.616155,13.044365,77.726155,1,3,1,2,2,1.0,0,0,34
28.0,4.5,12.323225,76.630028,12.393225,76.700028,2,3,0,3,2,1.0,0,0,28
25.0,4.9,27.163303,78.057044,27.243303,78.137044,1,1,1,3,2,2.0,0,0,41
32.0,4.8,17.458998,78.500366,17.518998,78.560366,4,2,0,2,2,0.0,0,0,28
34.0,4.5,18.516216,73.842527,18.566216,73.892527,4,3,0,0,2,1.0,0,2,21
27.0,4.7,0.0,0.0,0.09,0.09,2,1,1,0,3,1.0,0,0,26
35.0,4.9,26.469003,80.316344,26.529003,80.376344,0,2,0,1,2,1.0,0,2,28
39.0,5.0,26.911927,75.797282,27.051927,75.937282,1,3,2,0,1,1.0,0,0,32
27.0,4.9,11.022298,76.998349,11.082298,77.058349,1,1,2,2,3,1.0,0,0,28
39.0,4.8,22.761226,75.887522,22.871226,75.997522,2,1,0,3,2,1.0,0,0,39
33.0,4.9,12.321214,76.621094,12.361214,76.661094,1,0,2,2,1,1.0,0,0,26
30.0,4.7,-12.98041,-77.640489,13.07041,77.730489,5,2,2,2,2,1.0,0,0,15
34.0,3.8,22.745536,75.893106,22.815536,75.963106,2,1,1,2,2,1.0,0,0,36
33.0,3.5,12.975996,80.221898,13.065996,80.311898,3,1,1,2,2,1.0,0,0,42
28.0,4.0,22.728163,75.884212,22.798163,75.954212,2,1,0,1,2,2.0,0,0,33
27.0,4.7,22.761593,75.886362,22.791593,75.916362,1,3,0,0,2,1.0,0,2,28
34.0,4.6,26.481547,80.299775,26.541547,80.359775,0,3,2,1,1,1.0,0,0,15
22.0,5.0,12.337978,76.616792,12.407978,76.686792,1,1,1,0,3,1.0,0,2,31
29.0,4.9,19.065838,72.832658,19.195838,72.962658,4,3,2,1,3,0.0,0,2,16
38.0,4.6,12.98041,77.640489,13.07041,77.730489,3,2,0,1,2,1.0,0,2,24
36.0,3.6,12.321214,76.621094,12.401214,76.701094,5,1,1,3,2,0.0,0,0,41
33.0,4.9,18.536718,73.830327,18.606718,73.900327,4,3,2,1,1,1.0,0,2,22
28.0,4.0,22.761226,75.887522,22.891226,76.017522,0,1,2,3,2,1.0,0,0,44
20.0,4.8,17.438263,78.397865,17.468263,78.427865,5,3,2,1,3,1.0,0,2,23
21.0,4.7,23.333017,85.3172,23.393017,85.3772,2,3,1,2,2,1.0,0,0,23
36.0,4.6,0.0,0.0,0.13,0.13,0,3,2,3,3,1.0,0,0,36
25.0,4.9,23.353783,85.326967,23.383783,85.356967,0,3,0,1,2,1.0,0,0,25
27.0,4.8,25.450317,81.831681,25.560317,81.941681,0,1,0,2,2,1.0,0,0,45
20.0,4.7,19.875016,75.322405,19.935016,75.382405,2,2,1,0,3,0.0,0,0,18
28.0,4.9,17.431477,78.40035,17.541477,78.51035,5,1,1,3,3,1.0,0,0,26
29.0,4.8,22.722634,75.886959,22.792634,75.956959,1,2,2,0,3,0.0,0,0,21
29.0,4.5,22.308096,73.167753,22.348096,73.207753,0,3,2,0,3,1.0,0,0,16
34.0,3.6,22.307898,73.167788,22.417898,73.277788,3,1,1,3,2,1.0,1,2,41
26.0,4.1,23.333017,85.3172,23.413017,85.3972,0,3,2,1,2,0.0,0,0,35
27.0,4.4,26.902328,75.794257,27.042328,75.934257,2,1,0,0,2,1.0,0,0,35
36.0,4.8,13.022394,80.242439,13.062394,80.282439,0,0,0,0,2,1.0,0,0,26
24.0,4.7,22.577821,88.400581,22.647821,88.470581,2,3,1,3,2,1.0,0,2,28
30.0,4.7,19.176269,72.836721,19.186269,72.846721,1,2,3,3,2,1.0,0,0,17
24.0,5.0,22.310329,73.169083,22.330329,73.189083,1,2,1,1,2,1.0,0,0,14
30.0,4.7,19.874733,75.353942,19.944733,75.423942,4,2,0,2,2,1.0,0,0,23
39.0,4.1,13.045479,80.23311,13.085479,80.27311,0,3,0,1,2,1.0,0,0,31
30.0,4.7,0.0,0.0,0.02,0.02,1,2,3,2,2,1.0,0,0,34
32.0,4.6,22.538999,88.322337,22.588999,88.372337,3,2,2,0,1,1.0,0,0,29
38.0,4.9,0.0,0.0,0.13,0.13,4,2,2,2,1,0.0,0,0,17
27.0,4.8,12.326356,76.619103,12.386356,76.679103,2,3,1,2,2,1.0,0,0,23
38.0,4.5,11.026117,76.944652,11.156117,77.074652,0,2,2,3,1,1.0,0,2,35
38.0,4.8,19.1813,72.836191,19.3113,72.966191,5,1,0,1,2,1.0,0,1,49
23.0,4.6,22.310329,73.169083,22.400329,73.259083,3,1,2,0,1,1.0,0,0,27
28.0,4.7,13.086438,80.220672,13.196438,80.330672,0,1,0,2,2,2.0,0,0,45
35.0,4.9,22.310237,73.158921,22.340237,73.188921,2,3,2,1,3,1.0,0,0,33
30.0,4.7,11.021278,76.995017,11.061278,77.035017,4,0,0,3,2,1.0,0,0,42
20.0,4.6,22.651847,75.881991,22.681847,75.911991,0,1,2,2,3,1.0,0,0,24
31.0,3.8,19.176269,72.836721,19.256269,72.916721,1,2,1,1,3,2.0,0,0,34
25.0,5.0,26.892312,75.806896,26.902313,75.816896,4,2,0,2,2,0.0,0,2,17
20.0,4.5,21.15276,72.778059,21.16276,72.788059,0,2,0,2,2,1.0,0,0,17
28.0,4.6,0.0,0.0,0.01,0.01,1,2,1,0,3,1.0,0,2,14
37.0,4.0,12.933298,77.614293,13.003298,77.684293,1,2,0,3,2,2.0,1,0,43
38.0,4.8,22.761593,75.886362,22.781593,75.906362,2,2,2,3,1,1.0,0,0,21
35.0,4.3,0.0,0.0,0.09,0.09,2,1,2,0,1,1.0,0,0,32
25.0,4.8,22.753659,75.903365,22.803659,75.953365,1,1,2,1,2,0.0,0,0,30
25.0,4.1,22.745049,75.892471,22.785049,75.932471,1,0,1,0,3,0.0,0,2,34
32.0,4.6,21.157729,72.768726,21.287729,72.898726,4,1,1,2,2,0.0,0,0,23
27.0,4.7,26.891191,75.802083,26.931191,75.842083,2,0,1,3,3,1.0,0,2,13
28.0,4.7,26.956431,75.776649,26.996431,75.816649,1,3,0,1,2,0.0,0,0,20
27.0,4.5,13.026286,80.275235,13.086286,80.335235,1,1,1,0,2,0.0,0,0,21
26.0,4.1,22.725835,75.887648,22.855835,76.017648,0,1,1,2,2,1.0,0,0,31
31.0,4.5,12.3085,76.665808,12.4185,76.775808,1,1,0,2,2,1.0,0,0,51
37.0,4.9,0.0,0.0,0.05,0.05,4,1,1,1,2,1.0,0,0,19
27.0,4.5,0.0,0.0,0.09,0.09,0,1,0,1,2,0.0,0,0,41
28.0,4.5,26.483672,80.320708,26.543672,80.380708,2,2,0,2,2,1.0,0,0,15
22.0,4.7,12.970324,77.645748,13.010324,77.685748,3,3,2,3,3,1.0,0,2,22
34.0,4.7,18.516216,73.842527,18.646216,73.972527,3,2,0,2,2,1.0,0,0,28
20.0,4.5,12.323225,76.630028,12.413225,76.720028,1,3,0,3,2,1.0,0,0,39
34.0,4.8,12.972793,80.249982,12.992793,80.269982,1,0,2,1,1,1.0,0,0,29
39.0,4.8,17.411028,78.329645,17.431028,78.349645,5,2,1,3,2,0.0,0,0,23
25.0,4.9,12.978453,77.643685,13.018453,77.683685,3,3,0,3,2,1.0,0,0,16
35.0,4.9,0.0,0.0,0.07,0.07,0,1,2,2,3,1.0,0,0,37
35.0,5.0,11.024839,77.007003,11.044839,77.027003,2,0,0,2,2,1.0,0,2,32
24.0,4.7,9.959778,76.296106,10.029778,76.366106,1,2,0,0,2,1.0,0,0,20
32.0,3.8,22.745536,75.893106,22.875536,76.023106,0,2,2,1,1,2.0,0,0,39
27.0,4.7,12.316967,76.603067,12.386967,76.673067,3,1,2,1,3,1.0,0,0,15
20.0,4.9,10.96185,76.971082,11.01185,77.021082,1,3,0,1,2,1.0,0,0,28
31.0,4.5,10.006881,76.345397,10.086881,76.425397,2,1,1,1,2,0.0,0,0,41
36.0,4.8,17.438263,78.397865,17.488263,78.447865,3,1,2,3,3,1.0,0,2,30
39.0,4.1,17.45971,78.368855,17.51971,78.428855,5,3,0,1,2,1.0,0,0,39
38.0,4.6,17.440827,78.393391,17.530827,78.483391,3,2,0,3,2,0.0,0,0,25
22.0,4.8,0.0,0.0,0.02,0.02,1,0,1,1,2,1.0,0,0,24
26.0,4.1,22.732225,75.874765,22.752225,75.894765,3,0,0,3,2,1.0,0,0,32
39.0,4.7,26.88842,75.800689,26.91842,75.830689,1,1,1,3,3,0.0,0,2,39
34.0,4.8,23.355164,85.324097,23.415164,85.384097,4,2,0,0,2,1.0,0,0,25
24.0,4.8,12.316967,76.603067,12.386967,76.673067,0,2,0,0,2,1.0,0,0,24
32.0,4.8,0.0,0.0,0.05,0.05,2,2,2,1,3,1.0,0,0,28
20.0,4.6,18.593481,73.785901,18.683481,73.875901,5,1,0,2,2,1.0,0,0,30
23.0,4.0,27.157772,78.04725,27.197772,78.08725,0,0,1,3,3,2.0,0,2,34
32.0,4.8,18.536718,73.830327,18.646718,73.940327,5,1,2,1,3,1.0,0,0,29
38.0,5.0,0.0,0.0,0.04,0.04,2,3,2,0,2,1.0,0,2,33
21.0,4.8,12.323994,76.626167,12.413994,76.716167,4,3,2,3,1,0.0,0,0,17
20.0,4.7,11.026117,76.944652,11.096117,77.014652,3,2,0,1,2,0.0,0,0,16
35.0,4.5,12.323994,76.626167,12.353994,76.656167,3,3,1,3,3,1.0,0,2,25
33.0,4.3,11.016298,76.972076,11.126298,77.082076,3,1,1,3,2,1.0,0,0,37
21.0,4.8,22.552996,88.35231,22.622996,88.42231,2,1,2,0,3,0.0,0,0,18
36.0,5.0,11.008638,76.984311,11.058638,77.034311,2,3,1,3,2,1.0,0,0,30
26.0,4.5,30.893081,75.821495,30.923081,75.851495,3,1,0,1,2,1.0,0,0,20
27.0,4.4,23.371292,85.327872,23.441292,85.397872,0,1,2,1,3,2.0,0,0,43
28.0,4.8,17.45971,78.368855,17.49971,78.408855,3,0,1,0,3,1.0,0,0,19
35.0,5.0,30.902872,75.826808,31.012872,75.936808,4,1,0,3,2,0.0,0,0,26
21.0,4.7,23.359033,85.325347,23.449033,85.415347,3,1,1,2,2,0.0,0,0,25
31.0,4.9,18.536562,73.896485,18.576562,73.936485,5,0,2,3,3,1.0,0,0,30
35.0,4.9,11.010375,76.95295,11.070375,77.01295,2,1,2,1,3,1.0,0,2,26
39.0,4.4,0.0,0.0,0.09,0.09,3,3,0,3,2,1.0,0,2,38
23.0,4.8,17.422819,78.449578,17.482819,78.509578,5,1,1,2,3,0.0,0,2,19
29.0,4.7,9.957144,76.296783,10.087144,76.426783,3,2,0,3,2,1.0,0,2,19
22.0,4.8,0.0,0.0,0.07,0.07,2,1,0,2,2,1.0,0,0,39
35.0,4.4,22.725748,75.898497,22.765747,75.938497,1,0,1,0,2,2.0,0,0,39
20.0,4.6,27.161694,78.034714,27.231694,78.104714,5,3,0,0,2,1.0,0,2,21
35.0,4.6,0.0,0.0,0.11,0.11,2,2,0,0,2,1.0,0,2,28
31.0,4.6,0.0,0.0,0.05,0.05,1,3,0,3,2,0.0,0,2,29
32.0,4.1,21.173493,72.801953,21.213493,72.841953,2,0,1,2,2,1.0,0,0,31
30.0,4.1,11.003681,76.975525,11.053681,77.025525,5,1,0,0,2,1.0,0,0,44
38.0,3.6,12.323978,76.627961,12.413978,76.717961,3,1,1,1,3,0.0,0,0,35
25.0,4.7,11.001852,76.976268,11.041852,77.016268,3,3,0,2,2,0.0,0,0,29
23.0,4.6,21.173343,72.792731,21.243343,72.862731,2,1,1,1,2,1.0,0,0,29
26.0,4.9,13.064181,80.236442,13.114181,80.286442,3,1,2,1,3,0.0,0,0,10
22.0,4.6,22.514585,88.39331,22.544585,88.42331,2,1,2,1,3,1.0,0,0,27
24.0,4.6,25.45235,81.841889,25.49235,81.881889,3,3,2,2,1,1.0,0,0,28
24.0,4.9,22.751857,75.866699,22.841857,75.956699,1,3,0,2,2,1.0,0,0,33
32.0,4.9,17.483216,78.552111,17.503216,78.572111,4,0,1,0,2,1.0,0,2,15
35.0,4.8,12.914264,77.6784,12.924264,77.6884,4,2,2,3,3,1.0,0,0,12
39.0,5.0,21.149834,72.778666,21.229834,72.858666,4,2,0,3,2,0.0,0,0,23
32.0,4.8,26.90294,75.793007,26.98294,75.873007,1,2,0,3,2,2.0,0,0,44
25.0,4.9,19.120083,72.907385,19.200083,72.987385,3,3,1,2,3,1.0,0,0,20
31.0,4.4,22.725835,75.887648,22.805835,75.967648,5,1,1,2,2,1.0,0,0,38
34.0,4.3,12.972793,80.249982,13.012793,80.289982,2,3,1,0,2,1.0,0,2,32
33.0,5.0,27.195928,77.998092,27.275928,78.078092,5,1,1,1,3,0.0,0,0,27
37.0,4.6,22.732225,75.874765,22.812225,75.954765,1,2,2,3,3,1.0,0,0,29
20.0,4.1,10.006881,76.345397,10.026881,76.365397,2,2,0,2,2,0.0,0,2,20
26.0,4.7,19.879631,75.323403,19.949631,75.393403,3,2,1,0,2,0.0,0,2,10
28.0,4.6,11.006686,76.951736,11.046686,76.991736,5,3,0,3,2,0.0,0,0,14
37.0,4.2,21.149569,72.772697,21.279569,72.902697,1,1,1,3,2,0.0,0,0,43
24.0,5.0,12.935662,77.61413,12.945662,77.62413,1,2,1,1,2,0.0,0,0,11
20.0,4.5,25.451517,81.832616,25.591517,81.972616,2,1,1,0,3,1.0,0,0,29
24.0,4.8,12.914264,77.6784,13.004264,77.7684,0,2,0,2,2,1.0,0,0,21
23.0,4.4,21.160437,72.774209,21.240437,72.854209,5,1,0,2,2,1.0,0,0,35
32.0,4.7,26.849596,75.800512,26.859596,75.810512,5,2,2,0,2,0.0,0,0,22
29.0,4.1,15.574828,73.766883,15.594828,73.786883,3,2,0,3,2,1.0,0,0,20
21.0,4.5,30.893384,75.821202,31.003384,75.931202,5,3,2,2,2,1.0,0,0,18
33.0,5.0,26.913987,75.752891,26.963987,75.802891,4,2,0,0,2,0.0,0,0,22
32.0,4.6,17.422819,78.449578,17.432819,78.459578,1,2,2,0,2,1.0,0,2,15
36.0,4.6,12.297954,76.665169,12.427954,76.795169,4,2,0,3,2,1.0,0,0,27
39.0,4.6,18.994049,72.825203,19.074049,72.905203,5,3,1,3,2,0.0,0,0,21
25.0,5.0,12.321214,76.621094,12.351214,76.651094,5,2,1,3,3,1.0,0,0,12
36.0,4.6,0.0,0.0,0.11,0.11,1,1,0,2,2,2.0,0,0,50
31.0,4.8,25.45235,81.841889,25.50235,81.891889,5,3,1,2,2,0.0,0,0,26
20.0,4.9,22.745049,75.892471,22.795049,75.942471,3,1,2,2,1,1.0,0,0,21
35.0,3.5,18.563934,73.915367,18.673935,74.025367,5,1,2,1,2,0.0,0,0,31
32.0,4.7,23.374989,85.335486,23.504989,85.465486,2,1,2,2,1,1.0,0,0,29
31.0,4.5,13.086438,80.220672,13.146439,80.280672,0,3,1,0,3,1.0,0,2,17
29.0,4.6,12.337928,76.617889,12.417928,76.697889,2,2,1,1,2,0.0,0,2,16
30.0,4.7,30.895204,75.822103,30.965204,75.892103,1,2,2,1,1,0.0,0,0,22
32.0,4.9,12.978453,77.643685,13.058453,77.723685,0,2,0,3,2,1.0,0,0,38
25.0,4.6,22.725748,75.898497,22.835748,76.008497,2,3,1,1,2,0.0,0,2,19
29.0,5.0,22.753839,75.897429,22.773839,75.917429,4,0,1,2,3,0.0,0,2,10
37.0,4.4,22.753839,75.897429,22.773839,75.917429,3,2,0,2,2,1.0,0,0,26
39.0,4.5,21.173343,72.792731,21.263343,72.882731,3,3,1,2,3,0.0,0,0,39
35.0,4.6,22.75004,75.902847,22.78004,75.932847,4,1,0,1,2,1.0,0,0,24
35.0,4.3,26.913483,75.803139,27.043483,75.933139,0,3,1,1,2,2.0,0,0,40
28.0,4.6,19.874103,75.368419,19.984103,75.478419,2,1,2,1,3,1.0,0,0,26
37.0,4.9,23.359194,85.325447,23.409194,85.375447,1,1,1,2,2,0.0,0,0,36
32.0,4.7,21.149569,72.772697,21.159569,72.782697,3,2,1,2,3,1.0,0,0,25
21.0,4.8,21.149834,72.778666,21.279834,72.908666,1,2,2,0,2,1.0,0,2,22
27.0,5.0,12.914264,77.6784,13.024264,77.7884,2,2,0,0,2,0.0,0,2,17
39.0,4.3,12.337978,76.616792,12.377978,76.656792,0,3,0,0,2,1.0,0,0,33
37.0,4.7,13.044694,80.26147,13.054694,80.27147,1,2,2,1,2,1.0,0,0,19
27.0,4.6,12.913041,77.683237,13.003041,77.773237,4,1,0,3,2,1.0,0,0,22
36.0,4.7,17.426228,78.407495,17.556228,78.537495,3,2,0,0,2,1.0,0,0,23
34.0,4.6,13.029198,77.570997,13.119198,77.660997,4,1,0,3,2,0.0,0,0,36
26.0,4.9,17.455894,78.375467,17.585894,78.505467,2,3,1,2,2,1.0,0,0,27
21.0,4.8,21.149569,72.772697,21.229569,72.852697,0,3,1,1,3,0.0,0,0,32
39.0,4.8,22.728163,75.884212,22.748163,75.904212,1,2,1,3,3,1.0,0,0,18
30.0,4.6,26.921411,75.793604,27.001411,75.873604,5,3,1,3,2,1.0,0,2,30
28.0,4.6,17.429585,78.392621,17.449585,78.412621,4,2,0,1,2,1.0,0,2,15
37.0,4.4,21.17106,72.789292,21.21106,72.829292,2,0,0,0,2,1.0,0,2,33
21.0,4.7,11.003681,76.975525,11.043681,77.015525,5,0,2,1,1,1.0,0,0,19
34.0,5.0,19.103249,72.846749,19.163249,72.906749,4,1,0,2,2,1.0,0,2,27
29.0,4.8,26.905287,75.794592,26.965287,75.854592,3,2,2,3,3,1.0,0,2,15
21.0,4.7,26.911927,75.797282,27.021927,75.907282,3,1,1,2,2,1.0,0,0,20
26.0,4.7,13.026279,80.174568,13.156279,80.304568,3,2,0,3,2,1.0,0,0,18
24.0,4.8,12.323978,76.627961,12.363978,76.667961,2,0,1,2,2,0.0,0,0,23
20.0,4.7,19.121999,72.908493,19.171999,72.958493,1,1,1,2,2,0.0,0,0,27
28.0,4.8,0.0,0.0,0.05,0.05,5,3,0,3,2,0.0,0,2,14
38.0,4.7,26.911378,75.789034,26.921378,75.799034,4,2,0,1,2,1.0,0,0,25
38.0,4.6,12.972161,77.596014,13.012161,77.636014,1,0,1,2,3,0.0,0,0,32
27.0,4.5,18.533811,73.899315,18.643811,74.009315,2,1,2,2,3,1.0,0,0,20
21.0,4.9,26.481547,80.299775,26.571547,80.389775,3,1,0,0,2,1.0,0,0,27
29.0,5.0,12.323225,76.630028,12.343225,76.650028,1,2,0,0,2,1.0,0,2,15
36.0,4.9,12.949934,77.699386,13.019934,77.769386,5,2,0,1,2,1.0,0,0,21
27.0,4.7,18.520016,73.830547,18.580016,73.890547,0,1,1,3,3,0.0,0,0,25
20.0,4.7,21.173493,72.801953,21.283493,72.911953,0,3,0,1,2,1.0,0,0,31
21.0,4.7,19.055831,72.833984,19.075831,72.853984,3,0,1,1,2,0.0,0,0,14
23.0,4.5,10.994136,76.963303,11.024136,76.993303,1,1,2,2,3,1.0,0,0,21
24.0,4.5,17.458998,78.500366,17.548998,78.590366,4,3,2,0,3,1.0,0,0,19
24.0,4.9,26.902908,75.792934,26.982908,75.872934,2,1,0,3,2,1.0,0,0,33
27.0,4.7,0.0,0.0,0.13,0.13,1,1,0,1,2,0.0,0,0,40
32.0,5.0,12.949934,77.699386,12.999934,77.749386,0,1,2,2,2,1.0,0,0,37
33.0,4.6,18.533811,73.899315,18.593811,73.959315,3,3,1,0,3,1.0,0,0,28
30.0,4.7,-13.086438,-80.220672,13.116438,80.250672,1,2,3,1,3,1.0,0,2,10
22.0,4.5,19.055831,72.833984,19.085831,72.863984,2,1,1,1,3,0.0,0,2,11
22.0,5.0,0.0,0.0,0.13,0.13,1,1,0,2,2,1.0,0,0,37
30.0,4.6,11.001753,76.986241,11.081753,77.066241,3,2,0,1,2,0.0,0,0,21
27.0,4.7,22.515082,88.36783,22.565082,88.41783,0,1,2,2,3,0.0,0,0,21
30.0,4.7,19.003517,72.82765,19.063517,72.88765,3,1,2,2,3,0.0,0,0,29
24.0,4.5,18.927584,72.832585,18.957584,72.862585,3,1,1,3,2,0.0,0,0,12
38.0,3.7,19.1813,72.836191,19.2713,72.926191,2,1,1,1,2,0.0,0,0,32
38.0,4.8,22.307898,73.167788,22.327898,73.187788,1,2,0,1,2,1.0,0,0,26
20.0,5.0,22.75004,75.902847,22.78004,75.932847,0,3,1,2,3,1.0,0,0,17
28.0,4.2,12.970324,77.645748,13.030324,77.705748,5,1,0,1,2,1.0,0,2,35
37.0,4.7,17.451976,78.385883,17.491976,78.425883,4,0,2,0,3,1.0,0,0,22
37.0,5.0,22.308096,73.167753,22.328096,73.187753,0,0,2,0,3,1.0,0,0,30
34.0,5.0,23.333017,85.3172,23.393017,85.3772,5,1,2,1,3,1.0,0,0,34
36.0,4.1,19.065838,72.832658,19.075838,72.842658,1,0,2,1,1,1.0,0,0,34
